0	0	0.527129162075354	0.3581335430929132
0	0	0.3410506157745588	0.3292978209354786
0	0	0.7055708787758385	0.1225021091599215
0	0	0.6181803818808179	0.567444287464928
0	0	0.6862299652880149	0.5607438893732356
0	0	0.17177522268016	0.1971256408803686
0	0	0.5727169413410496	0.6295753633636196
0	0	0.8924030365448349	0.2999512622331562
0	0	0.8801684311745377	0.3656178115984039
0	0	0.712761220611243	0.3604362165391204
0	0	0.4434669337979341	0.0837734787432452
0	0	0.0555932575851185	0.989668238302754
0	0	0.0611191042418163	0.3577544623440697
0	0	0.3579372269706792	0.6965898358757803
0	0	0.0476879895836318	0.7882745565717725
0	0	0.2160650083117734	0.4635709794892224
0	0	0.7339428387419971	0.6494077403836835
0	0	0.3354954620182034	0.1755699538588661
0	0	0.4825895729494114	0.3971271244478026
0	0	0.3036008139062238	0.5577948952544385
0	0	0.3863489019500246	0.0842568974792316
0	0	0.6591033762311241	0.8431896289260755
0	0	0.4584934516006191	0.1057528662084922
0	0	0.6689277499586678	0.3394840346775656
0	0	0.4332560064340232	0.6926396290712117
0	0	0.0288434839174125	0.2675812768811463
0	0	0.9925291997330016	0.028120260540239
0	0	0.6959784036378464	0.800079368832582
0	0	0.1707559895260534	0.8922581449940614
0	0	0.5554196810655764	0.4004935422461484
0	0	0.6252060966701334	0.8466314238862168
0	0	0.4394936820806006	0.3881734088323878
0	0	0.7160067460705674	0.1621990355120489
0	0	0.6558929021934907	0.0140180884576541
0	0	0.4297572379337238	0.106193200144505
0	0	0.8387945323984856	0.1236766958622453
0	0	0.7166731307491837	0.1651267207559886
0	0	0.8829843354431635	0.0399705022969665
0	0	0.2004004041802167	0.653769959948577
0	0	0.4972035542787415	0.3378140187642756
0	0	0.236324075831347	0.0281655021700329
0	0	0.7039886473095261	0.1222809363187096
0	0	0.7125858771894751	0.631360422810415
0	0	0.8612579664614566	0.913253119877706
0	0	0.1251952032770767	0.7541783667929665
0	0	0.4814772142714905	0.3870779277677497
0	0	0.5300697207932676	0.3900813849069804
